Date,HomeTeam,AwayTeam,HomeScore,AwayScore,MatchState,MatchLink,MatchCode
08/09/17,El Dakhlya,Petrojet,1,1,FT,https://www.sofascore.com/el-dakhlya-petrojet/rwrsrqy#7556578,7556578
08/09/17,Al-Mokawloon,El Raja,3,0,FT,https://www.sofascore.com/el-raja-al-mokawloon/pXqsLIdb#7564321,7564321
09/09/17,Tanta,Al Nasr,0,0,FT,https://www.sofascore.com/tanta-al-nasr-cairo/UrkbsACLb#7556574,7556574
09/09/17,Al-Ittihad,Ismaily,2,4,FT,https://www.sofascore.com/ismaily-al-ittihad-alexandria/MdosqXq#7556576,7556576
09/09/17,El-Entag,Zamalek,1,1,FT,https://www.sofascore.com/el-entag-el-harby-zamalek-sc/tXqsmwr#7556579,7556579
10/09/17,Pyramids,El-Makkasa,1,1,FT,https://www.sofascore.com/pyramids-fc-misr-el-makkasa/jwrscavb#7556573,7556573
10/09/17,Al-Masry,Wadi Degla,1,0,FT,https://www.sofascore.com/wadi-degla-al-masry/kwrstwr#7556577,7556577
10/09/17,Al Ahly,El-Gaish,1,1,FT,https://www.sofascore.com/talaea-el-gaish-al-ahly-fc/kNcslwr#7556572,7556572
11/09/17,ENPPI,Smouha,1,1,FT,https://www.sofascore.com/enppi-smouha/nwrsowr#7556575,7556575
14/09/17,Petrojet,Al-Masry,0,1,FT,https://www.sofascore.com/petrojet-al-masry/kwrsrwr#7575649,7575649
14/09/17,El-Gaish,El-Entag,2,2,FT,https://www.sofascore.com/el-entag-el-harby-talaea-el-gaish/lwrsmwr#7575653,7575653
15/09/17,El Raja,Pyramids,0,2,FT,https://www.sofascore.com/pyramids-fc-el-raja/LIdbscavb#7575651,7575651
16/09/17,Al Nasr,Al-Ittihad,2,3,FT,https://www.sofascore.com/al-nasr-cairo-al-ittihad-alexandria/MdosUrkb#7575652,7575652
16/09/17,Wadi Degla,ENPPI,2,1,FT,https://www.sofascore.com/wadi-degla-enppi/owrstwr#7575648,7575648
17/09/17,Smouha,Tanta,2,0,FT,https://www.sofascore.com/tanta-smouha/nwrsACLb#7575647,7575647
17/09/17,Ismaily,Al-Mokawloon,1,1,FT,https://www.sofascore.com/ismaily-al-mokawloon/pXqsqXq#7575654,7575654
17/09/17,Zamalek,El Dakhlya,3,0,FT,https://www.sofascore.com/el-dakhlya-zamalek-sc/tXqsrqy#7575650,7575650
30/10/17,El-Makkasa,Al Ahly,None,None,Canceled,https://www.sofascore.com/misr-el-makkasa-al-ahly-fc/kNcsjwr#7629202,7629202
10/12/17,El-Makkasa,Al Ahly,3,2,FT,https://www.sofascore.com/misr-el-makkasa-al-ahly-fc/kNcsjwr#7646596,7646596
21/09/17,ENPPI,Petrojet,0,2,FT,https://www.sofascore.com/petrojet-enppi/owrsrwr#7575646,7575646
21/09/17,Smouha,Al Nasr,1,1,FT,https://www.sofascore.com/al-nasr-cairo-smouha/nwrsUrkb#7575645,7575645
21/09/17,El-Entag,El-Makkasa,1,0,FT,https://www.sofascore.com/el-entag-el-harby-misr-el-makkasa/jwrsmwr#7575640,7575640
22/09/17,Tanta,Wadi Degla,3,1,FT,https://www.sofascore.com/tanta-wadi-degla/twrsACLb#7575644,7575644
22/09/17,Al-Mokawloon,Al-Ittihad,3,2,FT,https://www.sofascore.com/al-mokawloon-al-ittihad-alexandria/MdospXq#7575639,7575639
22/09/17,Al-Masry,Zamalek,1,2,FT,https://www.sofascore.com/al-masry-zamalek-sc/tXqskwr#7575641,7575641
23/09/17,Pyramids,Ismaily,0,2,FT,https://www.sofascore.com/pyramids-fc-ismaily/qXqscavb#7575642,7575642
23/09/17,El Dakhlya,El-Gaish,1,2,FT,https://www.sofascore.com/el-dakhlya-talaea-el-gaish/lwrsrqy#7575643,7575643
16/10/17,Al Ahly,El Raja,4,1,FT,https://www.sofascore.com/el-raja-al-ahly-fc/kNcsLIdb#7616847,7616847
27/09/17,El Raja,El-Entag,0,2,FT,https://www.sofascore.com/el-raja-el-entag-el-harby/mwrsLIdb#7589252,7589252
28/09/17,Al Nasr,Al-Mokawloon,1,2,FT,https://www.sofascore.com/al-nasr-cairo-al-mokawloon/pXqsUrkb#7589253,7589253
28/09/17,El-Gaish,Al-Masry,0,4,FT,https://www.sofascore.com/talaea-el-gaish-al-masry/kwrslwr#7589255,7589255
28/09/17,Wadi Degla,Smouha,0,1,FT,https://www.sofascore.com/wadi-degla-smouha/nwrstwr#7589257,7589257
29/09/17,Al-Ittihad,Pyramids,2,0,FT,https://www.sofascore.com/pyramids-fc-al-ittihad-alexandria/Mdoscavb#7589256,7589256
29/09/17,Zamalek,ENPPI,0,0,FT,https://www.sofascore.com/enppi-zamalek-sc/tXqsowr#7589259,7589259
30/09/17,Petrojet,Tanta,1,1,FT,https://www.sofascore.com/tanta-petrojet/rwrsACLb#7589254,7589254
30/09/17,El-Makkasa,El Dakhlya,1,2,FT,https://www.sofascore.com/el-dakhlya-misr-el-makkasa/jwrsrqy#7589258,7589258
20/11/17,Ismaily,Al Ahly,0,2,FT,https://www.sofascore.com/ismaily-al-ahly-fc/kNcsqXq#7646594,7646594
11/10/17,El Dakhlya,El Raja,2,0,FT,https://www.sofascore.com/el-raja-el-dakhlya/rqysLIdb#7598962,7598962
11/10/17,Smouha,Petrojet,0,0,FT,https://www.sofascore.com/petrojet-smouha/nwrsrwr#7598966,7598966
11/10/17,Wadi Degla,Al Nasr,1,1,FT,https://www.sofascore.com/al-nasr-cairo-wadi-degla/twrsUrkb#7598963,7598963
12/10/17,Pyramids,Al-Mokawloon,1,1,FT,https://www.sofascore.com/pyramids-fc-al-mokawloon/pXqscavb#7598964,7598964
12/10/17,Al-Masry,El-Makkasa,3,2,FT,https://www.sofascore.com/al-masry-misr-el-makkasa/jwrskwr#7598965,7598965
12/10/17,Al Ahly,Al-Ittihad,2,0,FT,https://www.sofascore.com/al-ittihad-alexandria-al-ahly-fc/kNcsMdo#7598969,7598969
13/10/17,El-Entag,Ismaily,0,1,FT,https://www.sofascore.com/el-entag-el-harby-ismaily/qXqsmwr#7598968,7598968
13/10/17,Tanta,Zamalek,1,1,FT,https://www.sofascore.com/tanta-zamalek-sc/tXqsACLb#7598970,7598970
13/10/17,ENPPI,El-Gaish,1,1,FT,https://www.sofascore.com/enppi-talaea-el-gaish/lwrsowr#7598967,7598967
19/10/17,Al Nasr,Pyramids,2,2,FT,https://www.sofascore.com/pyramids-fc-al-nasr-cairo/Urkbscavb#7618574,7618574
19/10/17,El-Gaish,Tanta,0,0,FT,https://www.sofascore.com/tanta-talaea-el-gaish/lwrsACLb#7618573,7618573
19/10/17,El-Makkasa,ENPPI,1,2,FT,https://www.sofascore.com/enppi-misr-el-makkasa/jwrsowr#7618577,7618577
19/10/17,Al-Ittihad,El-Entag,1,1,FT,https://www.sofascore.com/el-entag-el-harby-al-ittihad-alexandria/Mdosmwr#7618572,7618572
20/10/17,El Raja,Al-Masry,0,0,FT,https://www.sofascore.com/el-raja-al-masry/kwrsLIdb#7618575,7618575
20/10/17,Petrojet,Wadi Degla,2,2,FT,https://www.sofascore.com/wadi-degla-petrojet/rwrstwr#7618576,7618576
20/10/17,Ismaily,El Dakhlya,2,1,FT,https://www.sofascore.com/el-dakhlya-ismaily/qXqsrqy#7618579,7618579
20/10/17,Zamalek,Smouha,0,3,FT,https://www.sofascore.com/smouha-zamalek-sc/tXqsnwr#7618578,7618578
08/02/18,Al-Mokawloon,Al Ahly,0,3,FT,https://www.sofascore.com/al-mokawloon-al-ahly-fc/kNcspXq#7672135,7672135
26/10/17,Tanta,El-Makkasa,3,3,FT,https://www.sofascore.com/tanta-misr-el-makkasa/jwrsACLb#7618585,7618585
26/10/17,Smouha,El-Gaish,0,1,FT,https://www.sofascore.com/smouha-talaea-el-gaish/lwrsnwr#7618583,7618583
26/10/17,Al Ahly,Pyramids,None,None,Canceled,https://www.sofascore.com/pyramids-fc-al-ahly-fc/kNcscavb#7618584,7618584
27/10/17,El Dakhlya,Al-Ittihad,2,2,FT,https://www.sofascore.com/el-dakhlya-al-ittihad-alexandria/Mdosrqy#7618581,7618581
27/10/17,Al-Masry,Ismaily,1,2,FT,https://www.sofascore.com/al-masry-ismaily/qXqskwr#7618587,7618587
27/10/17,ENPPI,El Raja,2,0,FT,https://www.sofascore.com/el-raja-enppi/owrsLIdb#7618586,7618586
27/10/17,El-Entag,Al-Mokawloon,2,3,FT,https://www.sofascore.com/el-entag-el-harby-al-mokawloon/pXqsmwr#7618582,7618582
28/10/17,Petrojet,Al Nasr,2,0,FT,https://www.sofascore.com/al-nasr-cairo-petrojet/rwrsUrkb#7618580,7618580
29/10/17,Wadi Degla,Zamalek,0,3,FT,https://www.sofascore.com/wadi-degla-zamalek-sc/tXqstwr#7618589,7618589
06/12/17,Al Ahly,Pyramids,1,0,FT,https://www.sofascore.com/pyramids-fc-al-ahly-fc/kNcscavb#7646595,7646595
02/11/17,Al-Mokawloon,El Dakhlya,1,1,FT,https://www.sofascore.com/el-dakhlya-al-mokawloon/pXqsrqy#7631063,7631063
02/11/17,Ismaily,ENPPI,1,1,FT,https://www.sofascore.com/enppi-ismaily/qXqsowr#7631064,7631064
03/11/17,El Raja,Tanta,0,1,FT,https://www.sofascore.com/tanta-el-raja/LIdbsACLb#7630208,7630208
03/11/17,Zamalek,Petrojet,3,0,FT,https://www.sofascore.com/petrojet-zamalek-sc/tXqsrwr#7630210,7630210
04/11/17,Pyramids,El-Entag,3,1,FT,https://www.sofascore.com/pyramids-fc-el-entag-el-harby/mwrscavb#7630211,7630211
04/11/17,Al-Ittihad,Al-Masry,0,1,FT,https://www.sofascore.com/al-masry-al-ittihad-alexandria/Mdoskwr#7630209,7630209
04/11/17,El-Gaish,Wadi Degla,0,0,FT,https://www.sofascore.com/wadi-degla-talaea-el-gaish/lwrstwr#7630212,7630212
05/11/17,El-Makkasa,Smouha,2,0,FT,https://www.sofascore.com/smouha-misr-el-makkasa/jwrsnwr#7630213,7630213
02/01/18,Al Nasr,Al Ahly,0,4,FT,https://www.sofascore.com/al-nasr-cairo-al-ahly-fc/kNcsUrkb#7672134,7672134
15/11/17,El Dakhlya,Pyramids,2,0,FT,https://www.sofascore.com/pyramids-fc-el-dakhlya/rqyscavb#7635958,7635958
15/11/17,ENPPI,Al-Ittihad,2,0,FT,https://www.sofascore.com/enppi-al-ittihad-alexandria/Mdosowr#7635952,7635952
15/11/17,Wadi Degla,El-Makkasa,3,3,FT,https://www.sofascore.com/wadi-degla-misr-el-makkasa/jwrstwr#7635951,7635951
16/11/17,Tanta,Ismaily,0,1,FT,https://www.sofascore.com/tanta-ismaily/qXqsACLb#7635954,7635954
16/11/17,Smouha,El Raja,1,0,FT,https://www.sofascore.com/el-raja-smouha/nwrsLIdb#7635955,7635955
16/11/17,El-Entag,Al Ahly,1,2,FT,https://www.sofascore.com/el-entag-el-harby-al-ahly-fc/kNcsmwr#7635956,7635956
17/11/17,Petrojet,El-Gaish,2,0,FT,https://www.sofascore.com/petrojet-talaea-el-gaish/lwrsrwr#7635957,7635957
17/11/17,Zamalek,Al Nasr,2,1,FT,https://www.sofascore.com/al-nasr-cairo-zamalek-sc/tXqsUrkb#7635953,7635953
18/11/17,Al-Masry,Al-Mokawloon,1,0,FT,https://www.sofascore.com/al-masry-al-mokawloon/pXqskwr#7635959,7635959
21/11/17,Al-Ittihad,Tanta,1,1,FT,https://www.sofascore.com/tanta-al-ittihad-alexandria/MdosACLb#7635969,7635969
22/11/17,El Raja,Wadi Degla,3,3,FT,https://www.sofascore.com/el-raja-wadi-degla/twrsLIdb#7635963,7635963
22/11/17,El-Makkasa,Petrojet,2,0,FT,https://www.sofascore.com/petrojet-misr-el-makkasa/jwrsrwr#7635967,7635967
23/11/17,Pyramids,Al-Masry,1,2,FT,https://www.sofascore.com/pyramids-fc-al-masry/kwrscavb#7635966,7635966
23/11/17,Al Nasr,El-Entag,0,1,FT,https://www.sofascore.com/al-nasr-cairo-el-entag-el-harby/mwrsUrkb#7635968,7635968
23/11/17,Al-Mokawloon,ENPPI,2,2,FT,https://www.sofascore.com/enppi-al-mokawloon/pXqsowr#7635970,7635970
24/11/17,Ismaily,Smouha,1,0,FT,https://www.sofascore.com/smouha-ismaily/qXqsnwr#7635971,7635971
24/11/17,Al Ahly,El Dakhlya,2,0,FT,https://www.sofascore.com/el-dakhlya-al-ahly-fc/kNcsrqy#7635972,7635972
03/01/18,El-Gaish,Zamalek,1,0,FT,https://www.sofascore.com/talaea-el-gaish-zamalek-sc/tXqslwr#7635965,7635965
27/11/17,Petrojet,El Raja,0,1,FT,https://www.sofascore.com/el-raja-petrojet/rwrsLIdb#7651749,7651749
27/11/17,El-Gaish,Al Nasr,1,3,FT,https://www.sofascore.com/al-nasr-cairo-talaea-el-gaish/lwrsUrkb#7651751,7651751
27/11/17,Zamalek,El-Makkasa,1,3,FT,https://www.sofascore.com/misr-el-makkasa-zamalek-sc/tXqsjwr#7651754,7651754
28/11/17,Tanta,Al-Mokawloon,0,1,FT,https://www.sofascore.com/tanta-al-mokawloon/pXqsACLb#7651748,7651748
28/11/17,ENPPI,Pyramids,0,0,FT,https://www.sofascore.com/pyramids-fc-enppi/owrscavb#7651750,7651750
28/11/17,Al-Masry,Al Ahly,0,2,FT,https://www.sofascore.com/al-masry-al-ahly-fc/kNcskwr#7651752,7651752
29/11/17,El Dakhlya,El-Entag,0,1,FT,https://www.sofascore.com/el-dakhlya-el-entag-el-harby/mwrsrqy#7651761,7651761
29/11/17,Smouha,Al-Ittihad,1,1,FT,https://www.sofascore.com/smouha-al-ittihad-alexandria/Mdosnwr#7651755,7651755
29/11/17,Wadi Degla,Ismaily,1,2,FT,https://www.sofascore.com/wadi-degla-ismaily/qXqstwr#7651757,7651757
02/12/17,Pyramids,Tanta,2,1,FT,https://www.sofascore.com/tanta-pyramids-fc/cavbsACLb#7651756,7651756
02/12/17,El Raja,Zamalek,1,1,FT,https://www.sofascore.com/el-raja-zamalek-sc/tXqsLIdb#7651772,7651772
02/12/17,Al Ahly,ENPPI,4,1,FT,https://www.sofascore.com/enppi-al-ahly-fc/kNcsowr#7651759,7651759
03/12/17,Ismaily,Petrojet,0,0,FT,https://www.sofascore.com/petrojet-ismaily/qXqsrwr#7651758,7651758
03/12/17,Al-Ittihad,Wadi Degla,4,0,FT,https://www.sofascore.com/wadi-degla-al-ittihad-alexandria/Mdostwr#7651753,7651753
03/12/17,Al-Mokawloon,Smouha,0,3,FT,https://www.sofascore.com/smouha-al-mokawloon/pXqsnwr#7651760,7651760
04/12/17,Al Nasr,El Dakhlya,0,0,FT,https://www.sofascore.com/al-nasr-cairo-el-dakhlya/rqysUrkb#7656562,7656562
04/12/17,El-Entag,Al-Masry,1,1,FT,https://www.sofascore.com/el-entag-el-harby-al-masry/kwrsmwr#7656605,7656605
04/12/17,El-Makkasa,El-Gaish,4,0,FT,https://www.sofascore.com/talaea-el-gaish-misr-el-makkasa/jwrslwr#7656604,7656604
13/12/17,El-Gaish,El Raja,2,1,FT,https://www.sofascore.com/el-raja-talaea-el-gaish/lwrsLIdb#7656601,7656601
13/12/17,Al-Masry,El Dakhlya,1,1,FT,https://www.sofascore.com/el-dakhlya-al-masry/kwrsrqy#7656600,7656600
13/12/17,ENPPI,El-Entag,2,0,FT,https://www.sofascore.com/enppi-el-entag-el-harby/mwrsowr#7656602,7656602
14/12/17,El-Makkasa,Al Nasr,1,4,FT,https://www.sofascore.com/al-nasr-cairo-misr-el-makkasa/jwrsUrkb#7656596,7656596
14/12/17,Wadi Degla,Al-Mokawloon,2,0,FT,https://www.sofascore.com/wadi-degla-al-mokawloon/pXqstwr#7656603,7656603
14/12/17,Zamalek,Ismaily,0,1,FT,https://www.sofascore.com/zamalek-sc-ismaily/qXqstXq#7656595,7656595
15/12/17,Smouha,Pyramids,1,3,FT,https://www.sofascore.com/pyramids-fc-smouha/nwrscavb#7656599,7656599
15/12/17,Tanta,Al Ahly,1,1,FT,https://www.sofascore.com/tanta-al-ahly-fc/kNcsACLb#7656598,7656598
15/12/17,Petrojet,Al-Ittihad,2,0,FT,https://www.sofascore.com/petrojet-al-ittihad-alexandria/Mdosrwr#7656597,7656597
18/12/17,Al Nasr,Al-Masry,2,3,FT,https://www.sofascore.com/al-nasr-cairo-al-masry/kwrsUrkb#7669325,7669325
18/12/17,El Dakhlya,ENPPI,1,2,FT,https://www.sofascore.com/el-dakhlya-enppi/owrsrqy#7669324,7669324
19/12/17,El Raja,El-Makkasa,1,1,FT,https://www.sofascore.com/el-raja-misr-el-makkasa/jwrsLIdb#7669330,7669330
19/12/17,El-Entag,Tanta,1,0,FT,https://www.sofascore.com/tanta-el-entag-el-harby/mwrsACLb#7669327,7669327
19/12/17,Ismaily,El-Gaish,1,1,FT,https://www.sofascore.com/talaea-el-gaish-ismaily/qXqslwr#7669331,7669331
19/12/17,Al-Mokawloon,Petrojet,2,0,FT,https://www.sofascore.com/petrojet-al-mokawloon/pXqsrwr#7669326,7669326
20/12/17,Pyramids,Wadi Degla,0,2,FT,https://www.sofascore.com/pyramids-fc-wadi-degla/twrscavb#7669323,7669323
20/12/17,Al-Ittihad,Zamalek,0,2,FT,https://www.sofascore.com/zamalek-sc-al-ittihad-alexandria/MdostXq#7669329,7669329
20/12/17,Al Ahly,Smouha,2,1,FT,https://www.sofascore.com/smouha-al-ahly-fc/kNcsnwr#7669328,7669328
22/12/17,ENPPI,Al-Masry,2,1,FT,https://www.sofascore.com/enppi-al-masry/kwrsowr#7669332,7669332
23/12/17,Tanta,El Dakhlya,1,2,FT,https://www.sofascore.com/tanta-el-dakhlya/rqysACLb#7669337,7669337
23/12/17,El-Makkasa,Ismaily,1,4,FT,https://www.sofascore.com/misr-el-makkasa-ismaily/qXqsjwr#7669333,7669333
23/12/17,El Raja,Al Nasr,0,0,FT,https://www.sofascore.com/al-nasr-cairo-el-raja/LIdbsUrkb#7669335,7669335
24/12/17,Petrojet,Pyramids,1,2,FT,https://www.sofascore.com/pyramids-fc-petrojet/rwrscavb#7669336,7669336
24/12/17,Smouha,El-Entag,2,1,FT,https://www.sofascore.com/smouha-el-entag-el-harby/mwrsnwr#7669338,7669338
25/12/17,El-Gaish,Al-Ittihad,0,0,FT,https://www.sofascore.com/talaea-el-gaish-al-ittihad-alexandria/Mdoslwr#7669341,7669341
25/12/17,Wadi Degla,Al Ahly,1,1,FT,https://www.sofascore.com/wadi-degla-al-ahly-fc/kNcstwr#7669334,7669334
26/12/17,Zamalek,Al-Mokawloon,1,0,FT,https://www.sofascore.com/zamalek-sc-al-mokawloon/pXqstXq#7669340,7669340
27/12/17,ENPPI,Al Nasr,1,1,FT,https://www.sofascore.com/al-nasr-cairo-enppi/owrsUrkb#7669339,7669339
27/12/17,Ismaily,El Raja,5,0,FT,https://www.sofascore.com/el-raja-ismaily/qXqsLIdb#7669344,7669344
28/12/17,Al-Masry,Tanta,6,3,FT,https://www.sofascore.com/tanta-al-masry/kwrsACLb#7669342,7669342
29/12/17,Al-Ittihad,El-Makkasa,2,2,FT,https://www.sofascore.com/misr-el-makkasa-al-ittihad-alexandria/Mdosjwr#7669349,7669349
29/12/17,Al Ahly,Petrojet,3,0,FT,https://www.sofascore.com/petrojet-al-ahly-fc/kNcsrwr#7669343,7669343
30/12/17,El Dakhlya,Smouha,0,0,FT,https://www.sofascore.com/el-dakhlya-smouha/nwrsrqy#7669346,7669346
30/12/17,Pyramids,Zamalek,0,1,FT,https://www.sofascore.com/pyramids-fc-zamalek-sc/tXqscavb#7669345,7669345
30/12/17,Al-Mokawloon,El-Gaish,0,2,FT,https://www.sofascore.com/talaea-el-gaish-al-mokawloon/pXqslwr#7669347,7669347
30/12/17,El-Entag,Wadi Degla,2,0,FT,https://www.sofascore.com/wadi-degla-el-entag-el-harby/mwrstwr#7669348,7669348
04/01/18,El Raja,Al-Ittihad,0,0,FT,https://www.sofascore.com/el-raja-al-ittihad-alexandria/MdosLIdb#7675984,7675984
04/01/18,El-Makkasa,Al-Mokawloon,0,2,FT,https://www.sofascore.com/misr-el-makkasa-al-mokawloon/pXqsjwr#7675982,7675982
05/01/18,Tanta,ENPPI,0,1,FT,https://www.sofascore.com/tanta-enppi/owrsACLb#7675979,7675979
05/01/18,Petrojet,El-Entag,1,0,FT,https://www.sofascore.com/petrojet-el-entag-el-harby/mwrsrwr#7675981,7675981
05/01/18,Smouha,Al-Masry,3,2,FT,https://www.sofascore.com/smouha-al-masry/kwrsnwr#7675980,7675980
05/01/18,Wadi Degla,El Dakhlya,1,2,FT,https://www.sofascore.com/el-dakhlya-wadi-degla/twrsrqy#7675977,7675977
06/01/18,Al Nasr,Ismaily,None,None,Canceled,https://www.sofascore.com/al-nasr-cairo-ismaily/qXqsUrkb#7675975,7675975
08/01/18,Zamalek,Al Ahly,0,3,FT,https://www.sofascore.com/zamalek-sc-al-ahly-fc/kNcstXq#7675976,7675976
09/01/18,El-Gaish,Pyramids,2,1,FT,https://www.sofascore.com/pyramids-fc-talaea-el-gaish/lwrscavb#7675978,7675978
09/01/18,Al Nasr,Ismaily,2,3,FT,https://www.sofascore.com/al-nasr-cairo-ismaily/qXqsUrkb#7681811,7681811
